gvkey,GroupCount,mean_V,median_V,mode_V,std_V,min_V,max_V,skewness_V,kurtosis_V
64910,3943,155414.874867212,149642.353910092,86932.2483270006,36345.8956706092,86932.2483270006,280156.535760291,0.953924477162089,3.82927420065837
64925,1157,13129.4157582687,13874.2142754765,7490.56088570962,2654.1595207876,7490.56088570962,18647.3093894932,-0.295887859706455,1.92539986407533
65248,1348,29864.3966424797,13678.7285469718,4247.5527693128,42623.9311095748,3133.16302144929,161181.384715845,1.69974851471729,4.47109094219077
65350,1552,2567.08871096174,2422.20315873107,1730.53658264255,629.379093312364,1730.53658264255,4675.88013532508,0.838872730077462,2.91846027482553
65399,2367,3187.34505556114,3202.21411649909,2291.03710485186,412.781208482473,2291.03710485186,4443.45509084936,0.170038423050928,2.6800851873431
65417,3456,23159.1975189596,20181.1253446575,8524.85713909132,9846.29520680743,8524.85713909132,45461.9494531466,0.437091009346234,1.82899193798817
65459,249,2195.90006497724,2178.19869411839,2056.43436812034,84.3555141144526,2056.43436812034,2384.38691358606,0.596267850797931,2.32825880603983
65590,1102,416.065581508533,409.436732367428,227.139018590632,98.2863785063536,227.139018590632,698.015808371166,0.409315852814388,3.0539139040115
65662,3553,1106610.89919473,1078150.55561415,502385.744983081,214177.988628784,502385.744983081,2098021.06769354,0.812324964898632,5.16475317551823
66016,1359,3316.59945588902,3268.04531199232,2101.57490115062,626.876309515466,2101.57490115062,4859.64950794941,0.50258984772708,2.61888163047332
66065,888,3993.36332082804,3965.12993350937,2445.3443031332,646.009800969803,2445.3443031332,5210.39483735207,-0.13561985372506,2.32513941408462
66290,861,1844.52658766879,1928.33513243121,1075.27595546318,496.761902901517,1075.27595546318,2547.39731278364,-0.270190029884127,1.47953807063925
100075,1131,20324.9751611701,20464.9100121573,13357.4673801201,4007.8378818784,13357.4673801201,30671.1338334223,0.467960570675113,2.55324552148908
100080,4815,84307.8933464828,80714.8681517502,26840.5840377772,36611.9935803398,26840.5840377772,168164.709002958,0.418017342660638,2.20872940322724
100103,4556,27520.4844734954,28910.7998472069,11227.7056928296,7497.62877499901,11227.7056928296,42482.5394143267,-0.456792620678654,2.46740668453821
100135,271,25106.0263581913,25138.7390575082,17833.5701654376,4151.94860575853,17833.5701654376,34573.3402507392,0.310845975109768,2.6770673442691
100165,1339,28228.7976710807,24340.630208077,10441.2730058991,10215.9708746339,10441.2730058991,52296.9114059227,0.611770863537664,2.2953333380405
100245,1412,5086.60437452063,4513.01889723023,2424.96846745878,2357.60017379737,2424.96846745878,11947.4620114037,1.2750818899282,3.62445953229375
100424,1898,30652.7279723051,24214.0905827645,24225.4382432631,15699.4092832015,12685.869857084,62378.2484250327,0.653278242934818,1.87851119833772
100572,4872,15729.030124201,14815.4459175546,7116.7767930935,4058.81425724567,7116.7767930935,25712.079992595,0.296678724661378,2.1031602242151
100581,2106,21446.2826572915,22250.2877268391,6637.28817818037,3963.07412965457,6637.28817818037,30001.0646215719,-0.198807127689202,1.91936648276286
100590,1965,89764.1978132789,88544.2545348955,53541.4085209937,24478.774449108,53541.4085209937,131740.006714543,0.100552525104723,1.70320026525323
100609,3837,28100.6668709682,27300.4262690611,9494.74146718265,8559.2188976378,9494.74146718265,64590.8766700573,0.902156810236646,5.35690953644527
100699,4248,23807.6052369999,25612.5020921114,10823.5710030915,6996.79580566545,10823.5710030915,37638.2127436295,-0.408681847207382,1.89201056533735
100737,1342,183057.062258099,182943.093947585,106618.271040641,57795.4044018652,106618.271040641,551542.184080606,0.640178823630847,3.57696766441421
100760,2542,25224.8949268765,25687.4089985238,14105.9464255668,4422.72948670609,14105.9464255668,36597.7244170759,-0.210054928638586,2.94310366272549
100781,572,11760.277192487,11723.9299659773,9232.97120254325,968.3303220905,9232.97120254325,14512.8256398906,-0.0642333650683063,3.21668254897314
100953,3320,97416.7346905564,97112.2416479167,55037.3932630265,23380.647537346,55037.3932630265,144470.027134853,-0.143453070624395,2.15903843264773
101020,4789,13863.0824632026,13547.9568520075,8635.40882046545,2667.0019208998,8635.40882046545,20477.7048697133,0.260125591774509,2.05988544618278
101202,1824,17927.0932000905,18499.6457217982,11719.7163913499,2560.42762126184,11719.7163913499,21840.2265221422,-0.826680007562744,2.76838019939338
101204,1462,97939.6382929205,98751.1438789664,76072.7584026407,7635.54319932024,76072.7584026407,112222.124970279,-0.59389779769623,2.77048897545567
101292,2044,15718.873080424,16684.4263476438,5598.6702629036,3745.54802361111,5598.6702629036,20884.9742699398,-1.21678810989493,3.89505987724681
101310,2681,204093.07467219,191928.128038153,131549.030478362,54647.6466526281,112122.565207311,329473.722731649,0.498945911528606,2.1448104187934
101352,1691,26225.1695445905,26652.2463841931,19690.5394729385,3405.31114149775,19690.5394729385,35578.3661209933,-0.0768660087143179,2.56625703216677
101361,4837,13265.127169998,11598.7772932238,4161.97315265679,5435.87773889965,4161.97315265679,30271.1459993289,1.08970506193486,3.53245120650218
101475,475,25042.726455699,28058.3813706637,11054.0500873407,5702.21930437128,11054.0500873407,31215.5805357269,-1.04123766314079,2.74594925241006
101718,4854,15930.1977763132,15680.6159399621,9563.48148312762,3124.69781872608,9563.48148312762,32046.7062464667,0.768236208150869,4.34503709907034
102089,1238,11619.0152766586,10125.5608270401,6912.98542438209,3557.03086354445,6912.98542438209,19491.4203170457,0.734515641538863,2.07827497695593
102345,4330,6897.59492246573,6454.7646918038,2167.91901794123,3597.51762071967,2167.91901794123,14461.4933319353,0.267852304625338,1.6044982289949
102422,3736,5280.86468907078,5226.3596830252,4409.24674577133,952.972589477069,3012.90521620997,7628.14888967655,-0.193306170828013,2.37086011999215
102523,4331,10524.1507472891,8685.23643193258,5342.18042109885,4041.52886840959,5342.18042109885,20711.0104489006,0.688186828118968,2.12849661223087
102704,1280,21440.2119804143,17637.1390827562,13798.2853565015,7760.03647165095,13798.2853565015,39744.4993040259,0.972667776828166,2.49533715167012
103124,2774,99222.2922276956,75396.6882914778,274044.213855688,83975.1707762068,14674.6446893533,368771.988430218,1.59621335827384,4.74113151141275
103342,572,39904.0079864435,39449.7581904562,35956.7005855953,2592.82922443017,35956.7005855953,46257.5343514451,0.578650838059041,2.3571992841833
103487,925,63726.5979225558,65389.7560046965,18530.3026091398,11209.7338488125,18530.3026091398,82446.1012492843,-2.02734446264385,8.97556142311932
104598,4801,21460.3056335731,23787.4839021801,5785.04318739385,9989.49092525432,5785.04318739385,37320.1117120767,-0.293962903506808,1.63359835435906
104833,487,25544.6594525446,26089.5092899686,20598.6230735721,2092.03529965836,20598.6230735721,29624.9413394082,-0.65567680880134,2.64591302527688
105089,3517,131007.732896516,118305.438726569,36656.5256196391,58439.4766399838,36656.5256196391,328578.630025025,1.12429681165225,3.71511574292793
105222,774,8495.81906498017,8773.57765203974,5351.88833039794,1560.15570663807,5351.88833039794,11291.8799729009,-0.522934005362803,2.24850023072411
105365,1354,14174.1043547711,15491.8450161557,4620.13615814815,5222.80722310144,4620.13615814815,21490.032745442,-0.697058637039018,2.04160711658926
105448,300,15143.2102090482,15145.4478172541,9769.22523209612,2809.54685344794,9769.22523209612,21318.6291131911,0.160947319772584,2.11873203316464
