gvkey,GroupCount,mean_ratio_F_star_F,median_ratio_F_star_F,mode_ratio_F_star_F,std_ratio_F_star_F,min_ratio_F_star_F,max_ratio_F_star_F,skewness_ratio_F_star_F,kurtosis_ratio_F_star_F
1045,2662,0.0249689487360548,0.0118142385556564,-0.0787617028277341,0.0594636158239245,-0.0787617028277341,0.206901048076161,0.839353054021412,3.02545129341302
1075,742,0.470179706623631,0.475645100396279,0.364534771839897,0.0370952481820735,0.364534771839897,0.559420659910202,-0.221757523944234,2.38142181589679
1078,2466,1.29290888500135,1.31718714897286,0.576282404396873,0.224943524611411,0.576282404396873,1.76852023858408,-0.497580194339078,3.66448910879325
1161,799,0.31947701873961,0.246028068845987,-0.351316840038985,0.351038963518555,-0.351316840038985,1.2664578626405,1.12191484919782,3.41269454951222
1177,4266,0.30192690498826,0.299867515754895,-0.116109711373924,0.188885769737459,-0.116109711373924,0.835570829229836,0.243157219502672,3.13269334395236
1209,4836,1.10544033998523,1.00253153741209,0.52868604585481,0.286718694756395,0.52868604585481,2.12369699200543,1.38007353552716,4.24719465376393
1300,3189,0.6700726374011,0.654959079554936,0.142009788342709,0.175789348101585,0.142009788342709,1.04698305603663,0.0971506058089999,2.71117989624583
1356,3866,0.33322840734113,0.303371566538481,-0.132498548896531,0.245593405244989,-0.132498548896531,0.949496930567169,0.268226276021567,2.2041234501748
1380,2400,0.367458206189008,0.376256042153874,-0.0101791767537923,0.150004057371802,-0.0101791767537923,0.84538980122953,0.163463180628904,3.4295179021829
1408,2389,0.754424898551837,0.690566401462986,0.153277462868496,0.230497029473776,0.153277462868496,1.24189981847862,0.213556944102474,1.99529414803757
1440,3542,0.379302781278297,0.390159324452033,0.060120569851538,0.0907374672493537,0.060120569851538,0.57001732750084,-0.930676900270439,3.46047492301863
1447,2147,0.135296007329192,0.139399649765101,-0.0932489482664698,0.0645293856709266,-0.0932489482664698,0.251501741328311,-0.57292116690169,2.92568251261985
1449,452,0.305339566888132,0.290236561656225,0.20538009298957,0.0603905975827439,0.20538009298957,0.453965454481456,0.523800690738189,2.2735945676831
1468,1855,0.43753119842259,0.491182307572389,-0.365521491189333,0.223860664925383,-0.365521491189333,0.758413342289579,-1.45297933249965,5.177655884635
1487,3179,0.129304534439761,0.121204835951832,-0.110662678580513,0.136604554119468,-0.110662678580513,0.542727862628451,0.42412659817366,3.31828548173208
1602,3022,1.46207194304104,1.25372214992466,0.647525277279708,0.617216726982332,0.647525277279708,3.62918571237341,0.89683244466017,3.23893749721651
