gvkey,GroupCount,mean_DD,median_DD,mode_DD,std_DD,min_DD,max_DD,skewness_DD,kurtosis_DD
2751,4838,3.16009652207279,3.15467325257957,4.64261450855364,0.259838482374286,2.46314194463192,4.64261450855364,-0.04516888299875,3.05693453579891
2783,2068,3.02795492648803,3.03292558552681,2.3788847668805,0.307004824556915,2.03241961661164,4.17210479017466,-0.32494777886441,3.12985152088059
2787,1730,2.77573397965733,2.88094391173157,3.20232458533493,0.284903544459343,1.92122591980811,3.89285045162973,-0.839555223904116,3.29325544407445
2812,560,2.07931099914988,2.07883792215937,1.95856220363243,0.291346376689248,1.53096284123697,2.9772498687552,0.38096459126274,2.87949469603057
2817,2411,3.09718202841353,3.19755797702854,2.44386488668778,0.40937288179432,1.97621619142587,3.93300216598462,-0.629472025701463,2.46584665301517
2884,2052,2.86070400012417,2.93966580996409,2.15051195169645,0.351662320155873,1.77098202929987,3.79884329529938,-0.877785602637105,3.43945193267915
2968,900,3.60317987527075,3.65095091920762,4.16832905947836,0.537237035219454,2.10762922240499,5.07313096064936,-0.462520033261296,2.87949127733869
2991,2799,3.30260249505469,3.30734565495081,3.69743624162406,0.299427667246182,2.44037775879484,4.32339991202471,-0.143846465973854,2.66145605390548
3062,557,2.45044815932296,2.40159242043959,2.40159242043959,0.127433180336748,2.39307455266957,2.86451833503972,2.43921196801642,7.23598719698365
3121,2399,3.10469223909378,3.08770125828913,2.75750196154313,0.310071772072859,2.46056857627341,4.11811729838331,0.184769842559715,2.0036276798378
3138,1785,3.39116828557715,3.38840873281565,3.09794489104993,0.0901203550992372,3.09794489104993,3.69488975265213,0.348965178430415,4.0324656787278
3144,3400,3.2944271150841,3.32755004421798,3.35953325663952,0.258020963537737,2.57665759448194,4.64561794035293,-0.070923876985583,3.82843771744608
3170,3457,3.28301306795831,3.28880655567015,3.84164743808145,0.259045090113925,2.63401829108804,4.6701023855351,0.238486099237367,3.14799885101508
3221,4798,3.0644453326496,3.17029619618457,3.72012317685863,0.288719257982104,1.68308699893068,3.86877344415096,-1.39335659102737,5.96215336467955
3226,4800,3.06143866671749,3.23212172500423,2.86087712414202,0.428361855656548,1.49704777907392,4.37799222606969,-1.30058186774277,4.55734667067624
3231,1075,3.08864957333007,3.17357928853799,2.31929756907187,0.314333333399366,2.31929756907187,3.8676283931108,-1.02951007671664,3.40975485307828
3243,586,3.1318401592906,3.05021322671444,4.0207735541322,0.306360917065946,2.71161285173592,4.81631261631514,1.98166826595737,8.71310205283675
3246,2153,2.81932505078847,2.97076815198958,1.83156082145911,0.44544167753288,1.8310063652481,4.0084747778512,-0.336568392597668,1.96872433335664
3278,3488,2.52755199793045,2.70919335757949,-0.112475172427918,0.514060487813495,-0.112475172427918,3.26876987889926,-1.68270947981086,5.98429562318632
3310,3136,2.97124580833972,3.00681187950574,3.15711736473522,0.238424613327317,1.96980998330732,4.41193625250418,-0.61664964767819,4.41293072301438
3336,2189,3.03631402041328,3.04948029941336,3.37851897645523,0.320893643292085,2.08570636067643,4.06748990169399,-0.146129654955211,3.32020662892642
3362,968,3.25930909009541,3.28147043774009,2.86690924148348,0.106786330194681,2.86690924148348,3.41422033941779,-0.878027614366245,3.43486861680931
3413,3339,3.15073522738652,3.17689203053821,3.22639568868978,0.271746580469643,2.34010616643899,4.49749737068314,-0.0610030836708735,2.86861448507335
3416,1706,2.68914905456005,2.62476632237445,1.85942698217169,0.321988376065267,1.85942698217169,3.49686830622989,0.177545450690841,2.39379932574704
3439,1652,2.54478865858665,2.57745136546494,2.88487801994692,0.33808715398186,1.51731540458711,3.53741913511353,-0.357856811835236,2.89722137772858
3497,1395,3.21461576006246,3.34136901408591,4.74358153068567,0.353729127462641,2.42965631175796,4.74358153068567,0.197279655512382,4.67793030593367
3502,2397,2.4440627745867,2.46157885632303,2.9951559744982,0.390198521455717,1.08362415564456,3.91272968773299,-0.452183300828537,3.07433513183709
3505,1250,3.0721239445856,3.13389196483901,3.51909738294803,0.298677995651871,2.4193748949791,4.34487645380496,-0.199601349506897,2.31131042906522
3532,3665,2.80065661257705,2.97832043039068,3.9340875071202,0.589337803726795,0.808548298966584,4.17788976741538,-1.33031191210009,4.0942765195081
3580,1678,3.06904204186884,3.02970443890318,4.46696720933281,0.390203816806215,2.49587519247984,4.56436655290855,1.53850989034742,6.39986144864521
3607,911,2.51129620736964,2.73097985107804,0.961240191457235,0.579821441496651,0.316156287687019,3.82560678570097,-1.63889632690431,5.52296016322392
3650,4818,2.94689143509647,3.09759422293153,3.11606511103399,0.455234068498076,1.56934214635335,4.47828611776697,-1.22031922781277,3.78567707355
3734,1359,1.96999258881138,1.86195112171553,0.467584457505715,0.505039211932823,0.467584457505715,3.32919878774262,-0.232440632637658,3.18029515400448
3735,3529,3.11613801502945,3.16469545273837,2.77251219114456,0.33071960408094,2.22223857584457,3.86209729961559,-0.712101413683089,2.71418242873253
3813,4867,3.22884751624161,3.28731394240457,2.68233991987799,0.283763787698157,2.22729244530496,4.15616924307244,-0.722426210500016,3.05328411145041
3814,1792,2.952497266813,2.97853978214378,2.51804898980888,0.272724952592153,2.17396263970197,3.70596625304075,-0.531806224529447,2.87203587784131
3835,3697,3.04822881148775,3.09722229284697,2.28171904703268,0.349560257151323,2.26181647578565,3.80742715218993,-0.383215825291836,2.09597714446839
3851,2352,1.37230089575561,1.53732435706558,0.721309801980297,0.692401060964942,-0.694226678172859,2.93490018384643,-1.02672799922266,3.81060005664092
3863,664,2.55600326365547,2.57656884200685,2.31370132293603,0.252521669958579,2.14424604063011,3.35304872475522,0.384090901732051,2.96970253795616
3897,1334,2.91156384363272,3.09113555232426,1.98140236333901,0.455277935365968,1.80491444832885,4.1181048019131,-0.727799867660479,2.58570785002789
3964,2325,2.20577778551089,2.16957272453423,2.59467393043576,0.414600771189783,1.27473075452836,3.64738678689772,0.219588022231987,2.22196268626648
3980,390,3.40219458069503,3.41099222492234,3.32988783647476,0.134978328604885,2.96006174863386,4.29403605332106,1.06105954842075,13.5289097047315
4029,3681,3.09132027275781,3.11791382430295,2.517028701954,0.288519852118808,2.10416334724272,3.94572719670754,-0.494354388763252,2.7091266288299
4040,2690,2.80928771462741,2.86238546269823,2.94784272465639,0.424938721221606,1.35207956821803,4.52852646276254,-0.70111676510844,4.23740691759874
4058,1994,3.09021269626178,3.16258489532293,3.51699309284688,0.303692302322355,2.32915102908102,4.17720532054248,-0.391660956377643,2.73889616860126
4060,4866,3.04276747887694,3.13920213232502,2.75420261852468,0.334072276009105,1.78632937481409,4.72135346693377,-0.885882319646421,4.14098006447496
4066,4711,3.14659671562383,3.26661162566917,2.72230026273287,0.356845836341474,1.8663616551814,4.38468375729664,-1.46694553021198,4.79135065364199
4087,3965,3.22010792686071,3.29614173859664,3.37102684606994,0.25933550157842,2.36758544553999,4.31262473952848,-0.750203521146259,3.28781427185614
4093,3468,3.32506662639207,3.42941116977115,2.88318402525724,0.260728312549174,2.57949204717136,3.73446932629193,-0.823142080870141,2.53972758724932
4094,785,3.120370383111,3.14124262018909,2.85547460193102,0.129770460542724,2.8289953543402,3.3419391992101,-1.04988540061646,3.2425983115411
4145,2397,2.69049888097942,2.76539389590422,2.24288593878498,0.375046585382334,1.06222188465555,3.80043166054953,-1.10597273564028,4.40692815592356
4194,2687,2.3708340993646,2.52127881762755,2.57407804042091,0.449593511171137,0.719453364874237,3.87443063854496,-0.901796731890834,3.20088301706882
4199,4278,3.10374210324826,3.16179717346274,2.53768153035295,0.279287736919086,2.13453749733431,4.41065725477246,-0.544869166183991,4.08201879417545
4213,1616,2.90456287838736,2.96613967595623,2.59286223451807,0.180111524166693,2.57474498152249,3.24895514408669,-0.834784810853106,2.25761985890329
4242,2466,2.28785998977979,2.40383307112655,1.98834480405453,0.408203573354173,0.913917221053588,3.13893788172366,-0.486834195218376,2.72143434624267
4245,1412,2.36116317384427,2.22704658767122,4.190779747616,0.554348677617607,1.41194795341949,4.190779747616,1.9156679497021,6.81025542289661
4321,3068,3.14945608541392,3.15631554284241,3.1849878733228,0.281407486497028,2.35557216678929,4.29634525942529,-0.200649602435426,3.20451000846657
4367,2668,2.91744600848471,2.91227513384204,2.14090806741677,0.364597176514657,2.05441252941369,4.34268601856887,-0.058824622645518,2.51085571293883
4423,2013,3.18228222045526,3.24985659449056,4.048708923025,0.339859463746635,2.51823662926235,4.54300366227923,-0.185381143743824,2.8585805712064
4439,4871,2.88590357407666,2.98707828959971,3.54794083315863,0.432001061692649,1.16703572103208,4.16731591919818,-1.3435510933234,5.36710889654748
4503,2534,3.33917297635922,3.21391012821589,4.39507529330016,0.417103888803628,2.5815590050788,4.95274933199431,1.44751227395946,4.5619846348746
4510,2572,2.71815282196611,2.9467845949339,3.28773806761546,0.545889796901626,1.3175727753882,4.10159449687768,-0.9985690111657,2.79292243308949
4598,3646,3.03619396135698,3.0368525321789,3.16523170143397,0.311576800849428,2.20083927057647,4.22386411305365,-0.225219185273766,2.49324247664905
4605,1682,2.84848381239194,2.91076666483653,3.22262090749291,0.496014134577787,1.43098623847634,3.95178334864836,-0.624732563377019,3.11310882690661
4611,2042,2.83369798906881,2.92395214259099,1.40109660677308,0.426853897215808,1.40109660677308,3.56760180382107,-0.789925473622672,2.88057216325623
4622,1505,2.38916332277541,2.48346227218122,2.60205266285052,0.407731531112629,1.5427004725993,4.3657923801234,-0.491710364761437,2.99694162403836
4669,1495,2.87506814945073,2.95616154412266,2.62601288247519,0.184057551796163,2.25040118874732,3.28617737875041,-1.10806902128089,3.329586196133
4674,280,3.56641251877414,3.72414486830954,4.06715474949289,0.455702885465221,2.82529518345787,4.42687934837376,-0.39065240040636,1.76085363355635
4723,3092,3.12423864228049,3.0746839089383,2.94172888528818,0.377007092086826,2.14167332380604,4.44188084225968,0.274975879377971,2.94429933308453
4818,355,3.05451856266347,3.237845154664,3.34277770109171,0.298324548326294,2.5072614868026,3.34500552662045,-0.975817644942279,2.10598971045526
4839,4836,2.46209275290333,2.53819924733346,1.22532234744191,0.535412328191882,0.200633316058064,3.53081199580329,-0.966524624164018,4.45088871044744
4844,1678,2.49540428060416,2.56628370528454,2.64709931170787,0.308708197530195,1.71858460653368,3.37235263648679,-0.424114245465686,2.5048526454726
4864,275,1.43965722370502,1.19069950247461,2.20055340109027,0.672397414729164,0.600729312016314,2.20055340109027,-0.00577327555986643,1.27909192094016
4885,2237,3.21927149920205,3.26689380180696,4.73328044421724,0.437683088649545,2.07457712407469,4.73328044421724,0.69496730306559,6.72445194454542
4941,4407,2.88648982819213,3.05963919261241,3.2118405659003,0.465084494796347,1.41245623087305,4.34035075770793,-1.45611955392221,4.66294024400724
4990,4839,2.87528002387097,2.93788099827225,3.8038248501189,0.373114031047883,1.43466508709849,3.8038248501189,-1.24383645669374,4.6057440411225
5046,2021,3.22911151191553,3.23429962064831,4.5099178904476,0.308591767332212,2.4433440006985,4.5099178904476,-0.22003560965317,3.2994182450918
5047,3274,3.07409232008795,3.04062573864149,4.48533837092597,0.600085408878423,1.56087764604812,4.65381690163757,0.579959011123763,3.37576445594296
5048,155,2.80679622487008,2.74755341552179,2.55423337731029,0.221302353578416,2.55423337731029,3.42014711562341,1.23718598689465,3.46383343246638
5071,3584,3.15681474367913,3.19944831970235,2.97879919744766,0.294798692729937,2.36596580108503,4.22192779402727,-0.37426019037421,2.28419654637657
5073,1211,1.57468738926039,1.60056026175879,0.313763332575031,0.662973600302238,-0.710282123694122,3.01283523582449,0.112985082783432,2.30910823262123
5087,1683,2.72206725477539,2.63288336276983,4.45934956052228,0.543583994594203,1.43060525514773,4.45934956052228,1.14656199646617,6.1897782798656
5135,653,3.26921222250745,3.29296755460309,3.07642885491156,0.0975553046892182,2.96817242219925,3.44483505515687,-0.987887920493242,3.51071193414384
5179,1711,3.13812376472304,3.03031201763887,3.68390065319534,0.442655044929967,2.39742996795891,4.68069668426161,0.258843694152255,1.43366443404531
5180,4599,3.28437301209817,3.28294653129993,3.85193523016355,0.269796520696457,2.46752855210789,4.53223942159638,0.342767830167068,4.97390038217397
5229,2701,2.94755980377592,3.02842117754636,3.18194219771714,0.397826499139947,2.03879463387037,3.88507642373555,-0.538274406400613,2.38236098012292
5234,4850,2.4370395233036,2.43885125918827,1.98083860173963,0.461210610149727,0.981559312839124,3.43070091277587,-0.5425556699971,2.78788949816498
5301,759,1.95985746654515,1.77535176391359,1.39879259093738,0.481166883818093,1.39879259093738,3.06185625946013,1.0352135786097,3.06219076558817
5439,3472,3.04092878519728,3.12410834260506,1.51884143442628,0.438676412134009,1.43917943799741,3.96616188937514,-1.57739999617182,5.83776419114131
5492,1375,2.68071215613857,2.65749380123605,3.35308472194645,0.254495979352486,1.96880104308029,3.69558647235549,0.494896965002067,3.93804546485705
5518,3365,2.80656128505129,2.95902008343315,3.61165150727411,0.511025945169515,1.44869944247174,4.36360880341477,-0.963542392237858,3.4179139802587
5543,335,2.75362435133086,2.90399039869446,1.61476841881638,0.450701118819171,1.61476841881638,3.20705131081164,-1.24310914795736,3.06566785496472
5568,291,3.28824094904117,3.27950346115656,3.19197874108385,0.0435040846491433,3.19197874108385,3.419233328184,1.16632437779338,4.47747600184814
5597,1702,3.21859589084439,3.29315336431454,3.2297300670449,0.282064937365329,2.53625521978859,3.88909531742211,-0.478541953080018,2.15019324264671
5600,3405,2.4223424502667,2.50901963149352,0.745906280695086,0.462633167479339,-0.039700901175541,3.47242245125601,-1.51995175508917,6.20487477444305
5606,1234,3.05006405932093,3.06470592849969,3.16767997683889,0.185108231392332,2.77310132810654,4.1372648354711,0.502512898658708,3.12019744929375
5643,689,2.80056045197702,2.81325225214913,2.64492577331807,0.0724587236417575,2.64492577331807,2.94346006188616,-0.265065365825856,2.03937423315078
5650,4869,3.26223683388895,3.35156199763273,3.17273353024808,0.27744190824157,2.16536157119482,4.31563730289335,-0.6834385385659,3.1601767717671
5680,4787,3.23897513980345,3.39342591475544,2.94182252288782,0.345836012977689,2.0908024432718,3.85317293476756,-1.05356742713173,3.37031183121387
5691,733,3.05194815728257,3.16523882147312,2.64755173280229,0.473183701459646,2.17677660909868,3.60319918994434,-0.424848343991236,1.75464331825455
5723,263,2.89793245453507,2.93696172388608,2.79743948307964,0.0886040481902829,2.72730614951481,3.02943795311775,-0.484091279461944,1.67300401415894
5742,4492,2.9428188853576,3.12039065595819,2.21202066158591,0.469401998343102,0.781922194559847,3.70541626170083,-2.0278341653782,7.362347126026
5750,1722,1.99033898705289,1.91850097253268,3.07285744304103,0.597490860149406,0.886287281212362,3.98486225358276,0.254225304006659,1.98601213794725
5783,1413,2.70597923571705,2.71706062006389,2.30032719347175,0.297793248377457,2.28438394694029,3.1453041005349,0.0899025469165732,1.71082385032342
5860,266,3.12513052903214,3.07914727137377,3.01074339609776,0.140122106415811,3.00320688665966,3.73286276045736,2.86899204508508,12.3603820201313
5862,1703,2.79159763375446,2.80757409133748,3.01941645636625,0.182906606740049,2.38958654873135,3.23735591582777,-0.57209834002498,3.17061455068088
5878,1389,3.21023427057979,3.18385332915287,2.94439036655357,0.338289076910449,2.4302334565792,4.67385683236963,0.748880579785233,4.6956533844877
5959,434,3.02606470349175,3.20713318235262,1.69677239333895,0.456398029329747,1.69677239333895,3.46755292562849,-1.68554231938043,4.43683908710261
6008,2699,3.24515242922052,3.26049426479584,3.04513860063976,0.239688091247646,2.63723806149917,3.9116667817523,-0.231182768554039,2.53618623301407
6034,459,1.67265215171186,1.67958296634269,1.67958296634269,0.0262320487579875,1.57356287945875,1.67959255955651,-3.51709085931285,13.3699288629928
6066,4872,3.25833835876608,3.30696550961215,3.32546849447711,0.228541501001688,2.48544566642381,4.59542513085545,-0.88045095064601,4.21349372890453
6078,1516,3.04414641270884,3.15862749828732,4.19482778048832,0.408360060299428,2.4755885439839,4.19482778048832,0.610977662913647,3.6116371207975
6081,1874,2.23128840979234,2.30704783990111,1.37849308060757,0.356293394354962,1.06587920602165,3.20394635945831,-0.88958799522148,3.36829336703056
6097,1738,2.94985398262202,2.99027865725158,3.13048537194354,0.341379109730173,2.11781049358171,4.27071400710969,0.299187384974606,3.70323074085483
6104,4872,2.99297586791336,3.12767477040509,2.41184367234493,0.361194381062915,1.6462453054474,3.86327087683021,-1.00683693188987,3.58268582167574
6135,1743,2.96156210660454,2.99061164200229,2.76328502593307,0.341339839693582,1.95614399274207,3.70284672141945,-0.933291205702911,3.52068891224578
6136,4683,2.77061071004866,2.82165485290748,3.93816207510827,0.45537497047231,1.00126140004262,3.93816207510827,-0.677790547809343,2.99924659016033
6266,3031,3.40774220885586,3.4359849197601,3.69839450756681,0.273244993334792,2.69473356344758,5.06020480570904,-0.372793227061105,2.97472165788217
6268,937,3.39280297589138,3.38396754801432,3.11381543789502,0.0748780645566523,3.11381543789502,3.67511512065786,0.460628382544154,3.26623062338268
6307,402,0.652732789663114,0.903792139805024,0.904124056430904,0.588867729579501,-0.295247889431896,1.70783803322919,-0.172196655985857,1.875675450615
6334,517,2.44201068270111,2.45264603819116,2.43877992155204,0.151060886359009,2.06737614026295,3.08602396682371,0.2027326182972,3.55148746618719
6335,343,2.31567852592405,2.47277800735201,2.00715448696692,0.247632597314694,1.99577336089768,2.56238639178444,-0.386012225270416,1.20506063558186
6338,1661,3.03607245048152,3.08158081021437,3.08158081021437,0.408943701657523,1.70010340736959,4.48082296292817,0.322220787452469,4.59957901292096
6375,3506,3.15083295728453,3.15018929460937,3.81708794443566,0.297392604243363,2.31501007679452,4.34204681676892,-0.0407448654383429,3.12036822311284
6435,2163,3.26471216344464,3.26840382832711,2.92336940562889,0.290513530138986,2.47236613833115,4.59246970538553,0.0968792819231677,3.30722254648962
6494,4470,3.33658561517995,3.36827234068036,2.8503632047259,0.235057286993849,2.57823359362594,4.54398905347025,-0.419886158982388,3.59938128934589
6502,3700,3.00172390392074,3.03742530719889,2.26723059578064,0.312235169700934,2.17905470787754,4.16677706116063,-0.373192627995289,2.27977432027807
6506,3505,3.38974476901441,3.43678149505132,3.42169271042449,0.228890877820854,2.55055468641836,4.13557479204507,-0.503744560543612,3.49980902110916
6512,737,3.63450313053734,3.66677737797173,3.86822700796127,0.334570917257063,2.74386306610722,4.41799386691391,-0.140736492456204,2.5437537929348
6529,399,2.36404029114266,2.42350326982892,2.01906252083336,0.184277317371908,1.98270612090975,2.55004260523123,-0.963014491079405,2.62683774535952
6649,1772,2.92285663752539,2.98177491836007,3.00164430446284,0.378948553809994,2.17173774374603,3.70570410492878,-0.417034455102236,2.13135208345695
6653,1984,3.01899256633018,3.09642863095009,2.94325184202215,0.396200407141185,2.08732381240348,4.02685664742233,-0.464013865959859,2.27430055437203
6669,4535,2.71058256656148,2.86279111363848,2.95760431592571,0.449372065586693,1.52807677813246,3.85978750323784,-0.717782681781719,2.59434429901945
6730,2722,3.22759867208178,3.18138841481974,2.96968030030453,0.302644982140796,2.61424364024424,4.27658046197767,0.208262974499081,1.94663333644642
6733,2537,2.78164651874467,2.78703352039599,3.34345561554926,0.392914364305651,1.68202177814003,4.01697071842507,-0.304396245272572,2.48726215718786
6742,2063,2.87114602492564,3.08787853490524,3.4425167655949,0.566716681737239,0.709834923419723,5.14127929701876,-0.796447845546087,3.33264057417407
6768,2448,2.58153409558089,2.7002411366363,3.33106405548616,0.6084116766306,0.920369719913075,3.8009297967183,-0.321614883300838,1.84864518085321
6771,1290,2.87079045472788,2.87167295938892,4.78588068257745,0.427853840914076,2.41573762232575,4.78588068257745,2.07322887162364,9.90085833182327
6774,3702,3.17971925652093,3.19661934134909,3.48245274243661,0.343961487697326,2.41416195713208,4.20334327872058,-0.500517447526094,2.63420320162364
6781,4827,3.12665736644712,3.2099357892829,4.27375679325925,0.312821206398936,2.28293932420984,4.27375679325925,-0.574159517731562,2.85671308745434
6821,3641,2.58019123204778,2.79012898626378,2.84585247121205,0.501066463294209,0.684997831185818,4.12250938033511,-0.874182068863851,2.87867760057919
6829,3603,3.18310330166737,3.18587376038514,2.98622416972127,0.339404352764245,2.37478357844921,4.24811616393214,-0.336100552288456,2.4566175509527
6865,871,2.77030441918064,2.77237452131333,3.8391035002972,0.279628275536141,2.18253193335659,3.8391035002972,0.63437888173913,4.25926102966573
6946,3231,2.69500199381848,2.78389968876355,3.32475216576497,0.534084183624416,1.50776520646031,4.82136384458957,0.225364253636572,2.51087153541622
6972,1609,3.33585919277112,3.29590811023667,3.72247758897697,0.407726863013996,2.54728301300277,4.53072077707769,0.455764818610324,2.47078653633724
7017,3256,2.99072805227899,3.01599051538374,2.44176825806348,0.308804349151711,2.07157558205607,4.66824371940782,-0.444322137402614,3.23647262053112
7063,1148,2.42935455790141,2.42064533655368,2.17505065494852,0.422147782054326,1.38483459422662,3.67675441470734,-0.152516343980621,2.32810686723053
7065,4164,3.18493561443842,3.20998947566556,2.71936862211684,0.291192584818575,2.26620046969331,4.43855320810862,-0.181822822791051,2.31068266622763
7085,3647,2.7920155021495,2.86678020226843,2.53340184923002,0.40696221320286,1.81705441787826,4.44441220512752,-0.20155476986809,2.18719863685384
7114,2977,3.20884421643578,3.29894800691522,3.27081163772162,0.271476843133046,2.210667939676,3.79605231554856,-1.14597096941356,3.67420609363106
7116,4846,2.9388559724159,2.9629616160782,3.47427241799634,0.269516660301305,2.02079034457509,4.16196115717478,-0.451299930042638,3.17602262897808
7154,4849,3.30293809547884,3.34750816048534,2.87887211029049,0.21582019784559,2.71793547660478,5.32633219136305,-0.218210436029929,4.39581366944738
7163,1304,3.15758649642398,3.20441235523881,3.30368417567119,0.54985795396155,1.98814811484112,5.12184951281394,0.133229309438566,2.7985195485039
7171,4872,3.16003004113223,3.20659333786389,3.29030557803225,0.316613066494595,2.14051221710114,3.81857885455915,-0.977536259321714,3.78076987873392
7186,1713,2.95780989057034,2.96755366438739,2.91876554637245,0.24415876400159,2.35678534870214,3.61401623303336,-0.311271428484479,2.45901794533932
7228,4567,3.19617109853178,3.26747668941672,2.92041118210296,0.28131999487889,2.38001831667914,4.09757581059751,-0.896188289922317,3.30212446494693
7257,2011,3.25445822769394,3.21608065053177,3.07204698358344,0.250333020587783,2.57729764523255,3.97733068630145,0.152461923262501,2.52876303288564
7267,1956,2.97902341743203,3.04986387678545,3.43954428975375,0.393151257790972,1.90785016067339,4.63506424102145,-0.541007328736904,2.80298196325843
7343,487,2.42211648276984,2.39584384319327,2.03042404318833,0.31503501611682,1.65997323979959,3.18490372642945,-0.35230822360595,2.21282383611104
7366,1665,2.81879255327493,2.89243123140853,2.52594759673869,0.367629571855821,1.92414636388193,4.18069124018629,-0.290250986027178,2.17219268169696
7435,2546,3.30835096785499,3.30540744336094,3.63053757233372,0.30397887803279,2.38872168345604,4.45928250686057,-0.157030031248521,2.59580726176659
7471,4863,3.23302730505855,3.29013340413335,4.18578825483723,0.274429666616177,2.25808096868166,4.18578825483723,-0.714005042746751,3.63502123368157
7647,3653,2.87724541325243,2.93854777382639,1.82771012689672,0.33881806487874,1.82771012689672,4.04722891569602,-0.133683353839165,3.53209993032499
7652,824,2.70419202668461,2.80282862946853,3.06941387113027,0.349841872781859,1.67853398246241,3.54643873744635,-0.591657072072881,2.66731425283219
7733,1396,2.86294155118172,2.9265146113462,2.87824093816863,0.215802127736977,2.18430280545594,3.1582596189897,-0.974238324305567,4.13909306216168
7750,2850,2.31924235659111,2.34142151088576,2.74117005468888,0.257870510729554,1.4750445121711,3.26585860379012,-0.206630130338696,2.60439038746661
7769,532,3.15434735720589,3.19809849726829,2.97393422499248,0.190952407359967,2.59052218495997,3.75940180407844,-0.397141648309785,2.84804027563767
7824,1198,2.54011396799548,2.5295676375485,3.16439420261613,0.483778920487737,1.54980054985767,4.50897688492663,0.808327768742922,4.17826949755864
7866,2672,2.856647798998,2.99196194086409,2.32561347361417,0.409173297205709,1.4313479879015,4.19946553857555,-0.943936485731342,3.59821603037197
7875,3747,2.9915574062736,3.00115720961355,2.48766781855691,0.301985443747321,2.2175566245904,3.7141109420603,-0.281601460732585,2.16750388298099
7881,937,3.02003364308,2.94810443202862,2.8077535848206,0.310792124725859,2.56788305310783,4.01574076432151,0.546740989216535,2.29914668641423
7906,4696,3.22045172040193,3.30243926074726,3.39156419905891,0.276557659890131,2.45560009863298,5.02454814439174,-0.147481880588632,4.0672307326819
7908,4857,3.39403225233657,3.42302635688665,4.4839775621429,0.293940183125583,2.57021741078408,5.08467256379049,0.52115850884564,6.17612214572887
7912,907,2.83624051607754,2.81053643381566,2.88041582919756,0.329054238143433,1.9426278504128,3.99814461009977,-0.144651519808056,2.81936123691154
7922,3702,3.0067936324117,3.07959990966913,2.30248450643533,0.395307941777053,1.82679734283127,3.98212675509921,-0.765202484891626,2.90170097909374
7923,4872,3.22013346632908,3.30630592776542,2.51522028791932,0.278500088045648,2.37269152782161,4.06236906715105,-0.742618536675862,2.92559984609805
7974,1900,2.71532716287024,2.75695671630652,3.12717776134247,0.461048085211252,1.60052948774994,3.61242912295666,-0.522401040352436,2.13940336812064
7980,2002,1.94613936751648,2.11217321991352,1.12694010954476,0.664982011661952,-0.717673533260725,3.55364111116373,-0.79272525439673,3.03606956512373
7985,2299,3.4022584940091,3.43731192922586,2.85359470605786,0.170701955136364,2.85359470605786,3.85890504012595,-0.780929866610713,3.56203654415926
7991,1305,2.28368943478688,2.42781433179888,3.29182864198513,0.403538839592383,1.76164155630126,4.1493667851218,0.624616815541314,4.08453019753386
8007,496,2.98263308777114,3.04423736197365,2.71194487434784,0.405527050842486,1.91876776478365,3.63528302335332,-0.570740706229132,2.69986659440666
8030,2558,3.10954602473019,3.0878758444079,3.13876053996577,0.283475993763152,2.30249499995408,4.65062449045207,0.139644051592623,2.96664017168876
8068,3584,3.11004997534973,3.14332792763788,3.96069298811809,0.28039023425083,2.35106107602577,4.2348778363674,-0.491175903431148,3.59778976275144
8099,981,2.67196576883602,2.71522808433302,2.05208898527018,0.457888018307131,2.05003415343498,3.25597761279824,-0.181503785287705,1.29364262072342
8123,2793,2.73876018466005,2.8177932154297,3.66362523622123,0.349004530748302,1.78196236331205,3.66362523622123,-0.900215954032259,3.15638837261551
8133,1581,2.54324725234464,2.5503575679847,3.03484074071429,0.288624630699797,1.93254282322945,3.79376803989983,0.658648796917649,4.6955480180202
8151,2258,2.87864976165678,2.96196760351021,3.53608386186831,0.311325029813193,2.06558786012665,3.89653226727063,-0.442976053558326,2.30988114571196
8210,1125,2.80695902239002,2.76932130067462,4.06919985876108,0.494519767806021,1.88564522901502,4.40077158137938,0.714896816642693,3.69672496079602
8214,1612,2.69636033352328,2.72966738197925,2.12391003449911,0.353598871553423,1.91679751465901,3.2296877276306,-0.42051266443099,2.0778770138445
8215,374,2.59701024084388,2.59365182386223,2.36823295671134,0.258731610898995,2.15790428169553,3.93666099482375,1.56109022044914,9.16646511994925
8240,1678,2.47846850495145,2.63749504387625,2.65528013452958,0.636462802474463,-0.569910437151309,3.84035273968864,-1.3309758553595,6.44252084008605
8245,628,2.63932466353719,2.67261202490668,1.95016482004203,0.310832427425669,1.75045094365027,3.44483762808884,-0.436638519734911,3.57544495842884
8247,4754,3.14007819711535,3.20026582391098,2.92386142899966,0.264266387059804,2.17955332347046,5.08436092991433,-1.0891312064616,5.10466854317915
8253,1619,3.36115132372205,3.3317143918531,4.19794260680518,0.464729653250482,2.15564872985462,4.46484563523769,0.381373118268734,3.48027387175766
8264,735,2.72095555046649,2.8782736842646,3.30706228787318,0.442561829093548,2.09826973406772,3.36629194695302,-0.0524139017566184,1.33398666335995
8272,3406,3.1058654934908,3.12612521330501,3.09206383654787,0.309945350290731,1.98361397803582,4.64258443620788,-0.660009140852168,3.52098772627227
8290,340,3.19719723253021,3.26315284099793,3.09311008385756,0.379096457385182,2.40894821700165,4.06264938061869,-0.168591215954017,2.49515385150868
