datadate,GroupCount,mean_DD,median_DD,mode_DD,std_DD,min_DD,max_DD,skewness_DD,kurtosis_DD
2017-02-17,167,3.12546407518257,3.20358536152597,1.85764545121455,0.308809889947447,1.85764545121455,3.54684176475834,-1.39021557471033,4.97474858166678
2017-02-21,168,3.12784905408051,3.20585612578825,1.65288060966516,0.313369310797659,1.65288060966516,3.5924392554173,-1.52293826331964,5.96008899944362
2017-02-22,168,3.12976465225585,3.21403786392324,1.74400655789436,0.311632551430091,1.74400655789436,3.58446993859174,-1.46151911002414,5.47541978415123
2017-02-23,168,3.13445889602547,3.21562938983489,1.86921677764075,0.308800132440957,1.86921677764075,3.58784484080003,-1.38561092174049,4.95760723545462
2017-02-24,168,3.13103064818748,3.21446709650882,1.94738066377731,0.306655973694045,1.94738066377731,3.58922351244066,-1.31426282316599,4.64561562296725
2017-02-27,167,3.13828587834625,3.21718898738118,1.94871737429475,0.306153458039503,1.94871737429475,3.59902986289923,-1.36102989756877,4.76266305164064
2017-02-28,168,3.14347658990096,3.21739890329162,1.90454750592024,0.312658302009652,1.90454750592024,3.88230055484259,-1.2669197095812,4.83413287010716
2017-03-01,167,3.14610637820367,3.22414419722979,1.83141815665738,0.309456274780119,1.83141815665738,3.58794711867107,-1.47856213380524,5.32053880709447
2017-03-02,166,3.15208462296793,3.22956532044299,1.8507128586453,0.31026835626114,1.8507128586453,3.59419034783149,-1.47433605438073,5.25890172862591
2017-03-03,166,3.15309678136028,3.23460636595915,1.96059880013012,0.30558563599219,1.96059880013012,3.58947750178761,-1.4525021833209,4.99638665984222
2017-03-06,166,3.15073212469222,3.22834606691749,2.05444613031311,0.304468797850284,2.05444613031311,3.59426598281117,-1.38923314669875,4.68318402094139
2017-03-07,166,3.15174815582538,3.22891314044012,2.1417691497704,0.301907067725986,2.1417691497704,3.59072306793267,-1.35601644097563,4.50984750763662
2017-03-08,166,3.148922017318,3.22457393117406,2.14213692822979,0.297089084124257,2.14213692822979,3.59245182735952,-1.27321097420776,4.24571426946175
2017-03-09,167,3.12880317509178,3.22365928593977,0.763053473395894,0.353905818318447,0.763053473395894,3.59169511816295,-2.55407624282863,14.3966106088665
2017-03-10,167,3.13060975306153,3.22035094471562,0.762919121853049,0.360130412331303,0.762919121853049,3.6374668986413,-2.53789376044549,13.9824559805932
2017-03-13,167,3.13021745769325,3.2187294923584,0.762544040363997,0.361207039574191,0.762544040363997,3.58996670141272,-2.55439017302389,13.95729134056
2017-03-14,168,3.12380543964694,3.2199121668013,0.762391350445514,0.36436277822976,0.762391350445514,3.58007196492688,-2.53586475504367,13.7380524276196
2017-03-15,168,3.12875755339359,3.2255724283311,0.762566050506028,0.371616239669761,0.762566050506028,3.65204802104155,-2.45961192430041,13.0806328654072
2017-03-16,167,3.13990095791313,3.23164863008398,0.762592459899955,0.366447291492816,0.762592459899955,3.60409467471773,-2.64005693706353,14.2471351840729
2017-03-17,168,3.13592662102229,3.22659602962096,0.762445172303077,0.367234086896222,0.762445172303077,3.63586417439882,-2.53403667316682,13.7462251038544
2017-03-20,170,3.09451135515079,3.16663003771233,1.900632964333,0.314874698026451,1.900632964333,3.66901403563602,-1.30258987971152,4.67176731943559
2017-03-21,170,3.09855183923205,3.18877527405816,1.84673159278167,0.317648117063936,1.84673159278167,3.53335329862015,-1.33297414610196,4.65230668233871
2017-03-22,170,3.09620151591107,3.1856308455105,1.83682894886718,0.320205727376162,1.83682894886718,3.52759998122037,-1.35229011696345,4.72576341291964
2017-03-23,170,3.10129488765481,3.19055774635518,1.86211517730196,0.321307669561627,1.86211517730196,3.53026062054768,-1.36336087857304,4.70777771485758
2017-03-24,170,3.10261536322188,3.18878255238231,1.8813849553542,0.320645053421978,1.8813849553542,3.53329905230006,-1.35963524956985,4.69756969235738
2017-03-27,170,3.10011330268494,3.18715657044226,1.88204276693245,0.322921744640424,1.88204276693245,3.5407202920832,-1.37889529432353,4.7694516164349
2017-03-28,170,3.10314240863509,3.19368522412655,1.88587657795988,0.323384026553902,1.88587657795988,3.5604253786751,-1.4168390367235,4.921350144501
2017-03-29,170,3.10714994161248,3.1965790269426,1.85337898054848,0.32175354919943,1.85337898054848,3.57917868632414,-1.40001690265273,4.92202367955634
2017-03-30,169,3.10762843780999,3.19917984612316,1.84542634340942,0.318815084421752,1.84542634340942,3.55663338833545,-1.39273130419697,4.82416041794263
2017-03-31,169,3.11102326372425,3.19820052354806,1.87287617662406,0.322562841591112,1.87287617662406,3.60247626879417,-1.30770326832283,4.55313702258828
2017-04-03,169,3.10817634942264,3.19856428053718,1.83013731207564,0.324559914364686,1.83013731207564,3.60912283683612,-1.3411708347123,4.70109602148098
2017-04-04,169,3.10622465236576,3.19795614650249,1.8223413953626,0.324690119890546,1.8223413953626,3.61071058159502,-1.34768340042531,4.72610958910348
2017-04-05,169,3.11160286661267,3.1977985901549,1.82906531416742,0.326747577292909,1.82906531416742,3.61292792205853,-1.37762241416296,4.81616550792369
2017-04-06,169,3.10902116893129,3.19573029666224,1.82381947082883,0.330063772223194,1.82381947082883,3.61345644139676,-1.3799228082492,4.85536833596706
2017-04-07,168,3.110436558196,3.19739459193721,1.83410129963111,0.334133951171913,1.83410129963111,3.6034676792064,-1.4396177503435,5.07334691397721
