date,Pi,Pi_hat,epsilon_101
1986-07-31,0.0913659268674545,0.0965854986366508,-0.0052195717691963
1986-08-31,0.0912825257359682,0.0926637636674255,-0.00138123793145736
1986-09-30,0.364299127850123,0.0899032817866423,0.274395846063481
1986-10-31,0.181653092639801,0.163414043890221,0.0182390487495797
1986-11-30,0.181323712418094,0.164258597622068,0.0170651147960263
1986-12-31,0.361664047018851,0.164757098838188,0.196906948180664
1987-01-31,0.540055318000029,0.21493516826508,0.325120149734949
1987-02-28,0.358423322781511,0.299251865989213,0.0591714567922981
1987-03-31,0.357143236759718,0.30791933604378,0.0492239007159376
1987-04-30,0.444642795713462,0.313615673929096,0.131027121784366
1987-05-31,0.265839766660988,0.341768947703737,-0.0759291810427495
1987-06-30,0.441501820911669,0.312015075924023,0.129486744987647
1987-07-31,0.263968477077325,0.339783815847299,-0.0758153387699743
1987-08-31,0.438404910853445,0.310112361568858,0.128292549284587
1987-09-30,0.349345333456013,0.337599977275244,0.011745356180769
1987-10-31,0.261210422792496,0.332178612076203,-0.070968189283707
1987-11-30,0.347222571074928,0.304041718897139,0.0431808521777893
1987-12-31,0.173160216427789,0.308167837773736,-0.135007621345947
1988-01-31,0.34542348680876,0.262952509230379,0.0824709775783811
1988-02-29,0.172265331144616,0.278989768366832,-0.106724437222217
1988-03-31,0.257842858794431,0.242338457302088,0.0155044014923431
1988-04-30,0.599060413715697,0.240401278133734,0.358659135581963
1988-05-31,0.255645644130139,0.33333142654254,-0.0776857824124004
1988-06-30,0.4246290881451,0.303308790546531,0.12132029759857
1988-07-31,0.42283361095211,0.329044551743548,0.0937890592085621
1988-08-31,0.421053253634346,0.346512436377356,0.0745408172569895
1988-09-30,0.419287826003596,0.358213381441139,0.0610744445624565
1988-10-31,0.334169066190326,0.36589303060941,-0.0317239644190843
1988-11-30,0.333056094716453,0.347734263689967,-0.0146781689735133
1988-12-31,0.331950512285271,0.334751611132672,-0.00280109884740032
1989-01-31,0.413394553172833,0.32538401542688,0.0880105377459537
1989-02-28,0.329489589685248,0.34134920010424,-0.011859610418992
1989-03-31,0.492207720542846,0.329309262667731,0.162898457875115
1989-04-30,0.733798645291279,0.365866072890716,0.367932572400563
1989-05-31,0.486224620803456,0.458137692537452,0.0280869282660039
1989-06-30,0.322841281211918,0.454137291754716,-0.131296010542798
1989-07-31,0.321802369420079,0.406200249947969,-0.0843978805278897
1989-08-31,0,0.372452322538636,-0.372452322538636
1989-09-30,0.240674003056506,0.259978006435661,-0.0193040033791552
1989-10-31,0.479617226349301,0.247970028936311,0.23164719741299
1989-11-30,0.397931285148105,0.305611016856635,0.0923202682914701
1989-12-31,0.317208830614398,0.323274634743739,-0.0060658041293411
1990-01-31,0.945633524203544,0.313299596151129,0.632333928052415
1990-02-28,0.391389932113631,0.479977816426666,-0.0885878843130349
1990-03-31,0.46765478839018,0.443178152337787,0.0244766360523936
1990-04-30,0.233009814162283,0.438564222120794,-0.205554407958511
1990-05-31,0.155038790745499,0.370508517730082,-0.215469726984583
1990-06-30,0.617762582395715,0.301460197675475,0.316302384720241
